Project	Species	NumIsolates	AvgGenomeBP	TotalBP	NumVariantSite	NumBiallelicSite	NumTriallelicSite	NumQuadallelicSite	NumMultiallelicSite	NumVariantLow	NumBiallelicLow	NumMultiallelicLow	NumVariantModerate	NumBiallelicModerate	NumMultiallelicModerate	NumVariantHigh	NumBiallelicHigh	NumMultiallelicHigh	MeanSNPDist	MedianSNPDist	MaxSNPDist	NumBiallelicOverlappingGene
Efm_1	E. faecium	114	2900000	330600000	13739	13624	115	0	115	9652	9560	92	4020	3980	40	99	99	0	2983.361124049061	3741	8105	8
Efm_1	E. faecium	114	2900000	330600000	13725	13608	117	0	117	9643	9550	93	4015	3973	42	99	99	0	3014.587796925943	3725	8107	7
Efm_1	E. faecium	114	2900000	330600000	13551	13438	113	0	113	9581	9487	94	3911	3874	37	90	90	0	3011.6126377891633	3729	8107	6
Efm_1	E. faecium	114	2900000	330600000	13769	13653	116	0	116	9639	9546	93	4064	4024	40	98	98	0	3026.5579878900794	3776	8107	8
Efm_1	E. faecium	114	2900000	330600000	10262	10187	75	0	75	7117	7056	61	3093	3074	19	81	81	0	2969.170625679242	3740	5364	5
Efm_1	E. faecium	114	2900000	330600000	13763	13648	115	0	115	9688	9595	93	4013	3974	39	93	93	0	3016.14267970812	3769	8105	7
Efm_1	E. faecium	114	2900000	330600000	13790	13675	115	0	115	9676	9583	93	4049	4010	39	97	97	0	3047.208352740258	3800	8107	8
Efm_1	E. faecium	114	2900000	330600000	13699	13587	112	0	112	9636	9545	91	3999	3962	37	95	95	0	3040.1136469492317	3778	8105	7
Efm_1	E. faecium	114	2900000	330600000	13667	13555	112	0	112	9631	9540	91	3974	3937	37	93	93	0	2972.6084458934947	3736	8107	7
Efm_1	E. faecium	114	2900000	330600000	13813	13696	117	0	117	9701	9607	94	4045	4004	41	99	99	0	2974.34777208508	3623	8107	8
