Project	Species	NumIsolates	AvgGenomeBP	TotalBP	NumVariantSite	NumBiallelicSite	NumTriallelicSite	NumQuadallelicSite	NumMultiallelicSite	NumVariantLow	NumBiallelicLow	NumMultiallelicLow	NumVariantModerate	NumBiallelicModerate	NumMultiallelicModerate	NumVariantHigh	NumBiallelicHigh	NumMultiallelicHigh	MeanSNPDist	MedianSNPDist	MaxSNPDist	NumBiallelicOverlappingGene
Sa_2	S. aureus	134	2800000	375200000	53286	52972	314	0	314	36768	36522	246	16317	16203	114	310	302	8	4964.9868701604755	269	40300	33
Sa_2	S. aureus	134	2800000	375200000	52875	52585	290	0	290	36627	36397	230	16071	15975	96	281	276	5	5154.553248793626	251	40300	33
Sa_2	S. aureus	134	2800000	375200000	52930	52627	303	0	303	36662	36421	241	16106	16004	102	269	264	5	6305.197508697116	344	40302	33
Sa_2	S. aureus	134	2800000	375200000	52841	52522	319	0	319	36649	36403	246	16020	15904	116	281	275	6	6305.0595892716865	303	40189	33
Sa_2	S. aureus	134	2800000	375200000	52461	52167	294	0	294	36424	36194	230	15876	15775	101	269	263	6	4486.549433284705	237	40226	34
Sa_2	S. aureus	134	2800000	375200000	53097	52779	318	0	318	36715	36462	253	16197	16087	110	293	285	8	6298.823139939401	269	40233	34
Sa_2	S. aureus	134	2800000	375200000	53072	52753	319	0	319	36688	36438	250	16210	16097	113	282	276	6	6230.389743014252	296	40302	35
Sa_2	S. aureus	134	2800000	375200000	52044	51752	292	0	292	36390	36154	236	15501	15404	97	258	254	4	5334.244978116934	263	40224	32
Sa_2	S. aureus	134	2800000	375200000	52989	52688	301	0	301	36651	36410	241	16165	16067	98	282	277	5	5601.368421052632	261	40300	36
Sa_2	S. aureus	134	2800000	375200000	52969	52661	308	0	308	36695	36455	240	16089	15979	110	293	288	5	6494.283020985299	276	40233	34
