Project	Species	NumIsolates	AvgGenomeBP	TotalBP	NumVariantSite	NumBiallelicSite	NumTriallelicSite	NumQuadallelicSite	NumMultiallelicSite	NumVariantLow	NumBiallelicLow	NumMultiallelicLow	NumVariantModerate	NumBiallelicModerate	NumMultiallelicModerate	NumVariantHigh	NumBiallelicHigh	NumMultiallelicHigh	MeanSNPDist	MedianSNPDist	MaxSNPDist	NumBiallelicOverlappingGene
Sa_1	S. aureus	15	2800000	42000000	15702	15697	5	0	5	10439	10435	4	4855	4852	3	99	99	0	6068.942857142857	494	14425	28
Sa_1	S. aureus	15	2800000	42000000	15779	15771	8	0	8	10459	10453	6	4936	4934	2	95	94	1	4981.8190476190475	495	14522	27
Sa_1	S. aureus	15	2800000	42000000	21870	21797	73	0	73	14593	14533	60	6670	6654	16	123	122	1	5122.295238095238	477	14406	39
Sa_1	S. aureus	15	2800000	42000000	16233	16221	12	0	12	10732	10725	7	5088	5082	6	97	97	0	6900.752380952381	978	14395	33
Sa_1	S. aureus	15	2800000	42000000	25789	25657	132	0	132	17352	17247	105	7758	7725	33	118	117	1	4988.961904761904	137	13661	48
Sa_1	S. aureus	15	2800000	42000000	22692	22615	77	0	77	15188	15132	56	6892	6867	25	117	116	1	4971.742857142857	492	13660	34
Sa_1	S. aureus	15	2800000	42000000	15479	15475	4	0	4	10280	10278	2	4788	4786	2	96	96	0	3688.9238095238097	132	14434	28
Sa_1	S. aureus	15	2800000	42000000	15918	15909	9	0	9	10508	10503	5	4993	4986	7	101	101	0	7456.561904761905	14122	14449	26
Sa_1	S. aureus	15	2800000	42000000	14351	14346	5	0	5	9353	9351	2	4627	4624	3	79	79	0	1991.8190476190475	158	13066	27
Sa_1	S. aureus	15	2800000	42000000	21959	21882	77	0	77	14650	14590	60	6710	6692	18	126	125	1	5151.1809523809525	119	14328	42
