Project	Species	NumIsolates	AvgGenomeBP	TotalBP	NumVariantSite	NumBiallelicSite	NumTriallelicSite	NumQuadallelicSite	NumMultiallelicSite	NumVariantLow	NumBiallelicLow	NumMultiallelicLow	NumVariantModerate	NumBiallelicModerate	NumMultiallelicModerate	NumVariantHigh	NumBiallelicHigh	NumMultiallelicHigh	MeanSNPDist	MedianSNPDist	MaxSNPDist	NumBiallelicOverlappingGene
Efs_1	E. faecalis	2	2900000	5800000	16201	16201	0	0	0	13002	13002	0	2955	2955	0	31	31	0	16201	16201	16201	10
Efs_1	E. faecalis	2	2900000	5800000	16198	16198	0	0	0	13001	13001	0	2956	2956	0	30	30	0	16198	16198	16198	10
Efs_1	E. faecalis	2	2900000	5800000	41	41	0	0	0	9	9	0	31	31	0	1	1	0	41	41	41	0
Efs_1	E. faecalis	2	2900000	5800000	57	57	0	0	0	35	35	0	21	21	0	1	1	0	57	57	57	0
Efs_1	E. faecalis	2	2900000	5800000	16401	16401	0	0	0	13174	13174	0	3071	3071	0	31	31	0	16401	16401	16401	8
Efs_1	E. faecalis	2	2900000	5800000	12992	12992	0	0	0	10215	10215	0	2558	2558	0	22	22	0	12992	12992	12992	3
Efs_1	E. faecalis	2	2900000	5800000	16405	16405	0	0	0	13185	13185	0	3064	3064	0	29	29	0	16405	16405	16405	8
Efs_1	E. faecalis	2	2900000	5800000	16242	16242	0	0	0	13060	13060	0	2941	2941	0	32	32	0	16242	16242	16242	10
Efs_1	E. faecalis	2	2900000	5800000	12995	12995	0	0	0	10221	10221	0	2557	2557	0	21	21	0	12995	12995	12995	3
Efs_1	E. faecalis	2	2900000	5800000	17484	17484	0	0	0	13991	13991	0	3303	3303	0	33	33	0	17484	17484	17484	9
