Project	Species	NumIsolates	AvgGenomeBP	TotalBP	NumVariantSite	NumBiallelicSite	NumTriallelicSite	NumQuadallelicSite	NumMultiallelicSite	NumVariantLow	NumBiallelicLow	NumMultiallelicLow	NumVariantModerate	NumBiallelicModerate	NumMultiallelicModerate	NumVariantHigh	NumBiallelicHigh	NumMultiallelicHigh	MeanSNPDist	MedianSNPDist	MaxSNPDist	NumBiallelicOverlappingGene
Sa_1	S. aureus	75	2800000	210000000	33630	33386	244	0	244	21007	20831	176	11658	11576	82	260	254	6	5755.1945945945945	488	14516	59
Sa_1	S. aureus	75	2800000	210000000	33741	33498	243	0	243	21171	20997	174	11631	11552	79	263	258	5	4865.547747747748	481	14627	61
Sa_1	S. aureus	75	2800000	210000000	30278	30106	172	0	172	18842	18715	127	10536	10481	55	240	236	4	5106.258738738738	485	14452	57
Sa_1	S. aureus	75	2800000	210000000	29644	29471	173	0	173	18559	18436	123	10216	10157	59	226	223	3	5520.60972972973	495	14531	56
Sa_1	S. aureus	75	2800000	210000000	30645	30464	181	0	181	19088	18954	134	10667	10612	55	234	231	3	5575.9481081081085	456	14627	57
Sa_1	S. aureus	75	2800000	210000000	30826	30640	186	0	186	19309	19173	136	10638	10577	61	227	224	3	4338.147747747747	462	14446	60
Sa_1	S. aureus	75	2800000	210000000	34851	34596	254	1	255	21706	21522	184	12165	12081	84	268	263	5	4890.824144144144	229	14539	68
Sa_1	S. aureus	75	2800000	210000000	33889	33646	243	0	243	21258	21086	172	11679	11601	78	268	263	5	5800.201441441442	498	14536	65
Sa_1	S. aureus	75	2800000	210000000	33335	33107	228	0	228	20951	20785	166	11449	11381	68	249	244	5	4866.369729729729	300	14427	61
Sa_1	S. aureus	75	2800000	210000000	31643	31438	204	1	205	19638	19492	146	11090	11020	70	238	234	4	5155.054774774775	489	14533	65
