Project	Species	NumIsolates	AvgGenomeBP	TotalBP	NumVariantSite	NumBiallelicSite	NumTriallelicSite	NumQuadallelicSite	NumMultiallelicSite	NumVariantLow	NumBiallelicLow	NumMultiallelicLow	NumVariantModerate	NumBiallelicModerate	NumMultiallelicModerate	NumVariantHigh	NumBiallelicHigh	NumMultiallelicHigh	MeanSNPDist	MedianSNPDist	MaxSNPDist	NumBiallelicOverlappingGene
Lc_1	L. crispatus	7	2040000	14280000	10733	10722	11	0	11	7876	7866	10	2819	2816	3	68	68	0	3879.285714285714	3868	7245	5
Lc_1	L. crispatus	7	2040000	14280000	27242	27138	104	0	104	20480	20387	93	6715	6688	27	139	138	1	7951.285714285715	6367	20323	24
Lc_1	L. crispatus	7	2040000	14280000	28701	28561	140	0	140	21694	21569	125	6967	6940	27	127	126	1	8684.714285714286	5800	22155	17
Lc_1	L. crispatus	7	2040000	14280000	6441	6440	1	0	1	4634	4633	1	1785	1785	0	36	36	0	2455.6190476190477	2904	3889	1
Lc_1	L. crispatus	7	2040000	14280000	29631	29464	167	0	167	22212	22067	145	7360	7315	45	137	136	1	8941.142857142857	6367	22577	20
Lc_1	L. crispatus	7	2040000	14280000	35858	35601	256	1	257	26908	26680	228	8887	8833	54	163	161	2	11468.952380952382	15289	21887	25
Lc_1	L. crispatus	7	2040000	14280000	27504	27367	137	0	137	20589	20472	117	6865	6828	37	133	131	2	7676	6213	21771	21
Lc_1	L. crispatus	7	2040000	14280000	36832	36540	292	0	292	27600	27341	259	9159	9090	69	171	170	1	12402.761904761905	15815	22577	25
Lc_1	L. crispatus	7	2040000	14280000	34816	34581	235	0	235	26140	25934	206	8615	8554	61	154	153	1	10798.857142857143	12449	22930	25
Lc_1	L. crispatus	7	2040000	14280000	25737	25671	66	0	66	19338	19282	56	6365	6347	18	115	115	0	11034.142857142857	4576	21237	17
